"tag_key","tag_value","language","label"
"room","auditorium","tr","oditoryum"
"room","auditorium","uk","громадська аудиторія"
"room","auditorium","vi","khán phòng"
"room","auditorium","zh","集會堂"
"room","auditorium","zh-tw","表演廳"
"room","carrel","de","carrel"
"room","carrel","en","carrel"
"room","carrel","sl","karel"
"room","classroom","af","klaskamer"
"room","classroom","ar","فصل مدرسي"
"room","classroom","bg","класна стая"
"room","classroom","ca","aula"
"room","classroom","cs","učebna"
"room","classroom","da","klasseværelse"
"room","classroom","de","klassenraum"
"room","classroom","de-at","klassenraum"
"room","classroom","de-ch","klassenraum"
"room","classroom","el","αίθουσα διδασκαλίας"
"room","classroom","en","classroom"
"room","classroom","en-ca","classroom"
"room","classroom","en-gb","classroom"
"room","classroom","es","aula"
"room","classroom","et","klassiruum"
"room","classroom","fa","کلاس درس"
"room","classroom","fi","luokkahuone"
"room","classroom","fr","salle de classe"
"room","classroom","he","כיתה"
"room","classroom","hu","osztályterem"
"room","classroom","id","ruang kelas"
"room","classroom","it","aula"
"room","classroom","ja","教室"
"room","classroom","ko","교실"
"room","classroom","ml","ക്ലാസ് മുറി"
"room","classroom","nb","klasserom"
"room","classroom","nl","klaslokaal"
"room","classroom","pl","aula"
"room","classroom","pt","sala de aula"
"room","classroom","ru","класс"
"room","classroom","sl","učilnica"
"room","classroom","sv","klassrum"
"room","classroom","ta","வகுப்பறை"
"room","classroom","th","ห้องเรียน"
"room","classroom","tr","sınıf"
"room","classroom","uk","клас"
"room","classroom","ur","کمرۂ جماعت"
"room","classroom","vi","lớp học"
"room","classroom","zh","教室"
"room","classroom","zh-hk","教室"
"room","lecture_hall","ar","صالة محاضرات"
"room","lecture_hall","bg","аудитория"
"room","lecture_hall","ca","amfiteatre"
"room","lecture_hall","cs","auditorium"
"room","lecture_hall","da","auditorium"
"room","lecture_hall","de","hörsaal"
"room","lecture_hall","el","αίθουσα διαλέξεων"
"room","lecture_hall","en","lecture hall"
"room","lecture_hall","es","anfiteatro (aula)"
"room","lecture_hall","fr","amphithéâtre"
"room","lecture_hall","he","אולם הרצאות"
"room","lecture_hall","hu","oktatási előadóterem"
"room","lecture_hall","it","sala conferenze"
"room","lecture_hall","ja","レクチャー・ホール"
"room","lecture_hall","ko","계단식 강의실"
"room","lecture_hall","nb","auditorium"
"room","lecture_hall","nl","lezingzaal"
"room","lecture_hall","pl","audytorium"
"room","lecture_hall","ro","aulă"
"room","lecture_hall","ru","аудитория"
"room","lecture_hall","sl","predavalnica"
"room","lecture_hall","sv","hörsal"
"room","lecture_hall","uk","аудиторія"
"room","lecture_hall","zh","演講廳"
"room","waiting","ar","غرفة الانتظار"
"room","waiting","bg","чакалня"
"room","waiting","ca","sala d'espera"
"room","waiting","cs","čekárna"
"room","waiting","da","ventesal"
"room","waiting","de","wartehalle"
"room","waiting","el","αίθουσα αναμονής"
"room","waiting","en","waiting room"
"room","waiting","en-gb","waiting room"
"room","waiting","es","sala de espera"
"room","waiting","et","ooteruum"
"room","waiting","fi","odotustila"
"room","waiting","fr","salle d'attente"
"room","waiting","hu","váróterem"
"room","waiting","it","sala d'aspetto"
"room","waiting","ja","待合室"
"room","waiting","ko","맞이방"
"room","waiting","nb","venterom"
"room","waiting","nl","wachtkamer"
"room","waiting","pl","poczekalnia"
"room","waiting","ru","зал ожидания"
"room","waiting","sv","väntsal"
"room","waiting","uk","зал очікування"
"room","waiting","vi","phòng chờ"
"room","waiting","zh","等待室"
"room","waiting","zh-cn","候车室"
"roundtrip","yes","ca","línia circular"
"roundtrip","yes","cs","okružní linka"
"roundtrip","yes","da","ringlinje"
"roundtrip","yes","de","ringlinie"
"roundtrip","yes","en","circle route"
"roundtrip","yes","es","línea circular"
"roundtrip","yes","fr","ligne de transport en commun circulaire"
"roundtrip","yes","hu","körjárat"
"roundtrip","yes","id","rute melingkar"
"roundtrip","yes","ja","環状運転"
"roundtrip","yes","nl","ringlijn"
"roundtrip","yes","pl","linia okólna"
"roundtrip","yes","pt","linha circular"
"roundtrip","yes","ru","круговой маршрут"
"roundtrip","yes","sl","krožna linija"
"roundtrip","yes","sv","ringlinje"
"roundtrip","yes","ur","دائرہ روٹ"
"roundtrip","yes","zh","環線"
"roundtrip","yes","zh-hk","環線"
"roundtrip","yes","zh-tw","環線"
"route","bus","ar","طريق الحافلة"
"route","bus","ca","línia d'autobús"
"route","bus","cs","autobusová linka"
"route","bus","da","buslinje"
"route","bus","de","buslinie"
"route","bus","el","γραμμή λεωφορείου"
"route","bus","en","bus route"
"route","bus","en-gb","bus route"
"route","bus","es","línea de autobús"
"route","bus","et","bussiliin"
"route","bus","fi","linja-autolinja"
"route","bus","fr","ligne d'autobus"
"route","bus","he","קו אוטובוס"
"route","bus","hu","autóbuszvonal"
"route","bus","id","trayek bus"
"route","bus","it","linea di autobus"
"route","bus","ja","バス路線"
"route","bus","ko","버스 노선"
"route","bus","lv","autobusu maršruts"
"route","bus","ms","laluan bas"
"route","bus","nb","bussrute"
"route","bus","nl","buslijn"
"route","bus","pl","linia autobusowa"
"route","bus","pt","linha de ônibus"
"route","bus","ru","автобусный маршрут"
"route","bus","sl","avtobusna linija"
"route","bus","sv","busslinje"
"route","bus","ta","பேருந்து வழித்தடம்"
"route","bus","tr","otobüs güzergâhı"
"route","bus","zh","巴士路線"
"route","bus","zh-cn","公交线路"
"route","bus","zh-hk","巴士路線"
"route","bus","zh-tw","公車路線"
"route","detour","ar","تحويلة مرورية"
"route","detour","ca","desviament"
"route","detour","de","umleitung"
"route","detour","en","detour"
"route","detour","he","מעקף"
"route","detour","hu","terelőút"
"route","detour","it","deviazione"
"route","detour","ja","迂回路"
"route","detour","nb","omvei"
"route","detour","nl","uitwijkroute"
"route","detour","pl","objazd"
"route","detour","ru","объезд (маршрут)"
"route","detour","sl","preusmeritev"
"route","detour","sv","omväg"
"route","detour","uk","об’їзд"
"route","detour","zh","便道"
"route","detour","en","permanently signed detour route"
"route","detour","nl","calamiteitenroute"
"route","evacuation","ar","الإجلاء في حالات الطوارئ"
"route","evacuation","be","эвакуацыя"
"route","evacuation","bg","евакуация"
"route","evacuation","ca","evacuació d'emergència"
"route","evacuation","cs","evakuace"
"route","evacuation","da","evakuering"
"route","evacuation","de","evakuierung"
"route","evacuation","en","evacuation"
"route","evacuation","en-ca","emergency evacuation"
"route","evacuation","en-gb","emergency evacuation"
"route","evacuation","es","evacuación"
"route","evacuation","fi","evakuointi"
"route","evacuation","fr","évacuation"
"route","evacuation","he","פינוי חירום"
"route","evacuation","it","evacuazione"
"route","evacuation","ja","避難"
"route","evacuation","ko","긴급소개"
"route","evacuation","lt","evakuacija"
"route","evacuation","lv","evakuācija"
"route","evacuation","nb","evakuering"
"route","evacuation","nl","evacuatie"
"route","evacuation","pl","ewakuacja"
"route","evacuation","pt","evacuação"
"route","evacuation","pt-br","evacuação"
"route","evacuation","ro","evacuare"
"route","evacuation","ru","эвакуация"
"route","evacuation","sk","evakuácia"
"route","evacuation","sl","evakuacija"
"route","evacuation","sv","evakuering"
"route","evacuation","th","การอพยพฉุกเฉิน"
"route","evacuation","tr","acil tahliye"
"route","evacuation","uk","евакуація"
"route","evacuation","zh","紧急撤离"
"route","fitness_trail","ar","مضمار اللياقة"
"route","fitness_trail","be","аздараўленчая сцежка"
"route","fitness_trail","de","trimm-dich-pfad"
"route","fitness_trail","en","fitness trail"
"route","fitness_trail","et","terviserada"
"route","fitness_trail","fa","مسیر تناسب اندام"
"route","fitness_trail","fr","parcours de santé"
"route","fitness_trail","nb","hinderløype"
"route","fitness_trail","nl","trimbaan"
"route","fitness_trail","pl","ścieżka zdrowia"
"route","fitness_trail","ru","оздоровительная тропа"
"route","fitness_trail","tr","fitness parkuru"
"route","fitness_trail","zh","健身步道"
"route","hiking","ca","sender"
"route","hiking","cs","pěší stezka"
"route","hiking","da","vandrerute"
"route","hiking","de","wanderweg"
"route","hiking","el","μονοπάτι"
"route","hiking","en","hiking trail"
"route","hiking","es","sendero"
"route","hiking","et","matkarada"
"route","hiking","fi","vaellusreitti"
"route","hiking","fr","sentier de randonnée"
"route","hiking","he","שביל טיול"
"route","hiking","hu","turistaút"
"route","hiking","it","sentiero escursionistico"
"route","hiking","ja","ハイキングコース"
"route","hiking","ko","등산길"
"route","hiking","nb","tursti"
"route","hiking","nl","wandelpad"
"route","hiking","pl","ścieżka turystyczna"
"route","hiking","pt","percurso pedestre"
"route","hiking","ro","traseu turistic"
"route","hiking","ru","туристическая тропа"
"route","hiking","sl","pohodniška pot"
"route","hiking","sv","vandringsled"
"route","hiking","tr","yürüyüş yolu"
"route","hiking","uk","туристична стежка"
"route","hiking","zh","步道"
"route","hiking","zh-hk","遠足徑"
"route","piste","af","piste"
"route","piste","ar","مسلك تزلج"
"route","piste","bg","ски писта"
"route","piste","ca","pista d'esquí"
"route","piste","cs","sjezdovka"
"route","piste","de","skipiste"
"route","piste","en","piste"
"route","piste","en-gb","piste"
"route","piste","es","pista de esquí"
"route","piste","et","suusamägi"
"route","piste","fa","پیست"
"route","piste","fi","laskettelurinne"
"route","piste","fr","piste de ski"
"route","piste","it","pista sciistica"
"route","piste","ja","スキーコース"
"route","piste","mr","पिस्त"
"route","piste","nl","skipiste"
"route","piste","pl","trasa narciarska"
"route","piste","pt","pista de esqui"
"route","piste","ro","pârtie"
"route","piste","ru","горнолыжная трасса"
"route","piste","sl","smučišče"
"route","piste","sv","skidbacke"
"route","piste","uk","гірськолижна траса"
"route","piste","zh","雪道"
"route","railway","ar","طريق/خط السكة الحديدية"
"route","railway","be","чыгунка"
"route","railway","ca","ferrocarril"
"route","railway","cs","železnice"
"route","railway","da","jernbane"
"route","railway","de","eisenbahn"
"route","railway","el","σιδηρόδρομος"
"route","railway","en","railway"
"route","railway","en-gb","railway"
"route","railway","es","ferrocarril"
"route","railway","et","raudtee"
"route","railway","fa","راهآهن"
"route","railway","fi","rautatie"
"route","railway","fr","chemin de fer"
"route","railway","he","רשת רכבות"
"route","railway","hi","रेल"
"route","railway","hr","željeznica"
"route","railway","hu","vasút"
"route","railway","it","ferrovia"
"route","railway","ja","鉄道"
"route","railway","ko","철도"
"route","railway","lt","geležinkelis"
"route","railway","lv","dzelzceļš"
"route","railway","ml","റെയിൽപ്പാത"
"route","railway","mr","रेल्वे वाहतूक"
"route","railway","nb","jernbane"
"route","railway","nl","spoorwegen"
"route","railway","pl","kolej"
"route","railway","pt","ferrovia"
"route","railway","pt-br","ferrovia"
"route","railway","ro","cale ferată"
"route","railway","ru","железная дорога"
"route","railway","sk","železnica"
"route","railway","sl","železnica"
"route","railway","sv","järnväg"
"route","railway","th","การขนส่งระบบราง"
"route","railway","tr","demiryolu"
"route","railway","uk","залізниця"
"route","railway","ur","پٹری"
"route","railway","vi","đường sắt"
"route","railway","zh","鐵路系統"
"route","railway","zh-cn","铁路系统"
"route","railway","zh-hk","鐵路系統"
"route","railway","zh-tw","鐵路系統"
"route","road","af","pad"
"route","road","ar","طريق"
"route","road","be","дарога"
"route","road","bg","път"
"route","road","ca","carretera"
"route","road","cs","silnice"
"route","road","da","vej"
"route","road","de","straße"
"route","road","de-at","straße"
"route","road","de-ch","strasse"
"route","road","el","δρόμος"
"route","road","en","road"
"route","road","en-ca","road"
"route","road","en-gb","road"
"route","road","en-us","road"
"route","road","es","carretera"
"route","road","et","tee"
"route","road","fa","راه"
"route","road","fi","tie"
"route","road","fr","route"
"route","road","he","כביש"
"route","road","hi","सड़क"
"route","road","hr","cesta"
"route","road","hu","út"
"route","road","id","jalan"
"route","road","it","strada"
"route","road","ja","道路"
"route","road","kn","ರಸ್ತೆ"
"route","road","ko","도로"
"route","road","lt","kelias"
"route","road","lv","ceļš"
"route","road","ml","റോഡ്"
"route","road","mr","रस्ते"
"route","road","ms","jalan raya"
"route","road","nb","vei"
"route","road","nl","weg"
"route","road","pl","droga"
"route","road","pt","estrada"
"route","road","pt-br","estrada"
"route","road","ro","drum"
"route","road","ru","дорога"
"route","road","sk","cesta"
"route","road","sl","cesta"
"route","road","sv","väg"
"route","road","ta","சாலை"
"route","road","th","ถนน"
"route","road","tr","yol"
"route","road","uk","дорога"
"route","road","ur","سڑک"
"route","road","vi","đường giao thông"
"route","road","zh","道路"
"route","road","zh-cn","道路"
"route","road","zh-hk","道路"
"route","road","zh-tw","道路"
"route","snowmobile","ar","زلاقة الجليد الآلية"
"route","snowmobile","bg","снегоход"
"route","snowmobile","ca","moto de neu"
"route","snowmobile","cs","sněžný skútr"
"route","snowmobile","da","snescooter"
"route","snowmobile","de","schneemobil"
"route","snowmobile","el","ατομικό όχημα χιονιού"
"route","snowmobile","en","snowmobile"
"route","snowmobile","es","motonieve"
"route","snowmobile","et","mootorsaan"
"route","snowmobile","fa","اسنوموبیل"
"route","snowmobile","fi","moottorikelkka"
"route","snowmobile","fr","motoneige"
"route","snowmobile","he","אופנוע שלג"
"route","snowmobile","hi","स्नोमोबाइल"
"route","snowmobile","id","mobil salju"
"route","snowmobile","it","motoslitta"
"route","snowmobile","ja","スノーモービル"
"route","snowmobile","ko","설상차"
"route","snowmobile","lt","sniego rogės"
"route","snowmobile","lv","sniega motocikls"
"route","snowmobile","ms","kereta salji"
"route","snowmobile","nb","snøskuter"
"route","snowmobile","nl","sneeuwscooter"
"route","snowmobile","pl","skuter śnieżny"
"route","snowmobile","pt","moto de neve"
"route","snowmobile","ro","snowmobil"
"route","snowmobile","ru","снегоход"
"route","snowmobile","sk","snežný skúter"
"route","snowmobile","sl","motorne sani"
"route","snowmobile","sv","snöskoter"
"route","snowmobile","ta","பனி உந்தி"
"route","snowmobile","tr","karmobil"
"route","snowmobile","uk","снігохід"
"route","snowmobile","zh","雪上摩托車"
"route","subway","ar","خط قطار سريع"
"route","subway","be","лінія метрапалітэна"
"route","subway","ca","línia de metro"
"route","subway","cs","linka metra"
"route","subway","da","metrolinje"
"route","subway","de","u-bahn-linie"
"route","subway","el","γραμμή μετρό"
"route","subway","en","rapid transit railway line"
"route","subway","en-gb","metro line"
"route","subway","es","línea de metro"
"route","subway","fa","خط مترو"
"route","subway","fi","metrolinja"
"route","subway","fr","ligne de métro"
"route","subway","he","קו מטרו"
"route","subway","hu","metróvonal"
"route","subway","id","jalur kereta api cepat"
"route","subway","it","linea di metropolitana"
"route","subway","ja","地下鉄・都市高速鉄道の路線"
"route","subway","ko","지하철 노선"
"route","subway","nb","metrostrekning"
"route","subway","nl","metrolijn"
"route","subway","pl","linia metra"
"route","subway","pt","linha de metropolitano"
"route","subway","pt-br","linha de metrô"
"route","subway","ro","linie de metrou"
"route","subway","ru","линия метрополитена"
"route","subway","sk","linka metra"
"route","subway","sl","linija podzemne železnice"
"route","subway","sv","tunnelbanelinje"
"route","subway","tr","metro hattı"
"route","subway","uk","лінія метрополітену"
"route","subway","ur","ریپڈ ٹرانزٹ ریلوے لائن"
"route","subway","vi","tuyến đường sắt vận chuyển nhanh"
"route","subway","zh","地鐵路線"
"route","subway","zh-cn","地铁线路"
"route","subway","zh-hk","地鐵路綫"
"route","subway","zh-tw","捷運路線"
"route","train","ca","línia principal"
"route","train","da","hovedbane"
"route","train","de","hauptbahn"
"route","train","en","main line"
"route","train","fi","päärata"
"route","train","fr","ligne de chemin de fer principale"
"route","train","hu","vasúti fővonal"
"route","train","it","linea fondamentale"
"route","train","ja","本線"
"route","train","ko","간선철도"
"route","train","nl","hoofdspoorweg"
"route","train","pl","magistrala kolejowa"
"route","train","ro","magistrală"
"route","train","sl","glavna linija"
"route","train","sv","stambana"
"route","train","tr","ana demiryolu hattı"
"route","train","ur","مین لائن"
"route","train","zh","正线"
"route","train","zh-hk","正線"
"route","transhumance","ar","نقلة موسمية"
"route","transhumance","ca","transhumància"
"route","transhumance","cs","transhumance"
"route","transhumance","da","transhumance"
"route","transhumance","de","transhumanz"
"route","transhumance","en","transhumance"
"route","transhumance","en-ca","transhumance"
"route","transhumance","en-gb","transhumance"
"route","transhumance","es","trashumancia"
"route","transhumance","fa","رمهگردانی"
"route","transhumance","fi","transhumance"
"route","transhumance","fr","transhumance"
"route","transhumance","he","נדידה עונתית של רועים"
"route","transhumance","hr","transhumanca"
"route","transhumance","hu","transzhumáló pásztorkodás"
"route","transhumance","it","transumanza"
"route","transhumance","ja","移牧"
"route","transhumance","ko","이목"
"route","transhumance","ms","pindah ternak"
"route","transhumance","nb","transhumans"
"route","transhumance","nl","transhumance"
"route","transhumance","pl","transhumancja"
"route","transhumance","pt","transumância"
"route","transhumance","pt-br","transumância"
"route","transhumance","ro","transhumanță"
"route","transhumance","ru","отгонное животноводство"
"route","transhumance","sl","tranzimansa"
"route","transhumance","sv","transhumance"
"route","transhumance","tr","yaylacılık"
"route","transhumance","uk","відгінний випас худоби"
"route","transhumance","zh","移牧"
"rugby","league","af","rugby league"
"rugby","league","ar","دوري الرغبي"
"rugby","league","ca","rugbi a 13"
"rugby","league","cs","rugby league"
"rugby","league","da","rugby league"
"rugby","league","de","rugby league"
"rugby","league","el","ράγκμπυ λιγκ"
"rugby","league","en","rugby league"
"rugby","league","en-gb","rugby league"
"rugby","league","es","rugby league"
"rugby","league","fa","راگبی ۱۳ نفره"
"rugby","league","fi","rugby league"
"rugby","league","fr","rugby à xiii"
"rugby","league","he","ליגת הרוגבי"
"rugby","league","hi","रग्बी लीग"
"rugby","league","hu","ligarögbi"
"rugby","league","id","liga rugbi"
"rugby","league","it","rugby a 13"
"rugby","league","ja","ラグビーリーグ"
"rugby","league","ko","럭비 리그"
"rugby","league","mr","रग्बी लीग"
"rugby","league","nb","rugby league"
"rugby","league","nl","rugby league"
"rugby","league","pl","rugby league"
"rugby","league","pt","râguebi de treze"
"rugby","league","ro","rugby în 13"
"rugby","league","ru","регбилиг"
"rugby","league","sk","rugby league"
"rugby","league","sl","rugby league"
"rugby","league","sv","rugby league"
"rugby","league","tr","ragbi ligi"
"rugby","league","uk","регбіліг"
"rugby","league","ur","رگبی لیگ"
"rugby","league","vi","bóng bầu dục liên minh"
"rugby","league","zh","聯盟式橄欖球"
"rugby","league","zh-hk","聯盟式欖球"
"safety:mask:covid19","yes","de","gesichtsmaske vorgeschrieben"
"safety:mask:covid19","yes","en","face mask mandatory"
"safety:mask:covid19","yes","fr","port du masque obligatoire"
"safety:mask:covid19","yes","nl","mondmasker vereist"
"safety:mask:covid19","yes","pl","obowiązek noszenia maseczki ochronnej"
"safety:mask:covid19","yes","pt","uso de máscara obrigatório"
"sauna","hanjeungmak","en","hanjeungmak"
"sauna","hanjeungmak","ko","한증막"
"sauna","infrared","ar","ساونا الأشعة تحت الحمراء"
"sauna","infrared","cs","infrasauna"
"sauna","infrared","de","infrarotwärmekabine"
"sauna","infrared","en","infrared sauna"
"sauna","infrared","ko","적외선 사우나"
"sauna","infrared","ru","инфракрасная сауна"
"sauna","infrared","vi","phòng tắm hơi tia hồng ngoại"
"sauna","smoke","de","rauchsauna"
"sauna","smoke","en","smoke sauna"
"sauna","smoke","et","suitsusaun"
"sauna","smoke","fi","savusauna"
"sauna","smoke","hr","tradicija parnih kupelji iz võromaa"
"sauna","smoke","ja","サヴサウナ"
"sauna","smoke","nb","røykbadstue"
"sauna","smoke","nl","rooksauna"
"sauna","smoke","pt","sauna de fumo"
"sauna","smoke","sv","rökbastu"
"school:de","Förderschule","ca","escola d'educació especial"
"school:de","Förderschule","de","förderschule"
"school:de","Förderschule","en","special education school"
"school:de","Förderschule","es","escuela de educación especial"
"school:de","Förderschule","et","erikool"
"school:de","Förderschule","fi","erityiskoulu"
"school:de","Förderschule","fr","école spécialisée"
"school:de","Förderschule","he","בית ספר לחינוך מיוחד"
"school:de","Förderschule","hu","kisegítő iskola"
"school:de","Förderschule","id","sekolah luar biasa"
"school:de","Förderschule","ja","特殊学校"
"school:de","Förderschule","ko","특수학교"
"school:de","Förderschule","lv","speciālās izglītības skola"
"school:de","Förderschule","ms","sekolah pendidikan khas"
"school:de","Förderschule","nb","spesialskole"
"school:de","Förderschule","nl","school voor speciaal onderwijs"
"school:de","Förderschule","pt","necessidades educativas especiais"
"school:de","Förderschule","ru","коррекционная школа"
"school:de","Förderschule","sl","šola s prilagojenim programom"
"school:de","Förderschule","sv","särskola"
"school:de","Förderschule","uk","спеціальна школа"
"school:de","Förderschule","zh","特殊學校"
"school:de","Förderschule","zh-hk","特殊學校"
"school:de","Gesamtschule","ar","مدرسة شاملة"
"school:de","Gesamtschule","ca","escola comprensiva"
"school:de","Gesamtschule","de","gesamtschule"
"school:de","Gesamtschule","de-ch","gesamtschule"
"school:de","Gesamtschule","en","comprehensive school"
"school:de","Gesamtschule","en-ca","comprehensive school"
"school:de","Gesamtschule","en-gb","comprehensive school"
"school:de","Gesamtschule","et","üldhariduskool"
"school:de","Gesamtschule","fi","yhtenäiskoulu"
"school:de","Gesamtschule","he","בית ספר מקיף"
"school:de","Gesamtschule","id","sekolah komprehensif"
"school:de","Gesamtschule","it","comprehensive schools"
"school:de","Gesamtschule","ja","総合学校"
"school:de","Gesamtschule","nb","enhetsskole"
"school:de","Gesamtschule","nl","scholengemeenschap"
"school:de","Gesamtschule","ru","общеобразовательная школа"
"school:de","Gesamtschule","sl","splošna šola"
"school:de","Gesamtschule","sv","enhetsskola"
"school:de","Gesamtschule","tr","meslek okulu"
"school:de","Gesamtschule","uk","загальноосвітня школа"
"school:de","Gesamtschule","zh","綜合學校"
"school:de","Gesamtschule","zh-cn","综合学校"
"school:de","Realschule","be","рэальнае вучылішча"
"school:de","Realschule","ca","realschule"
"school:de","Realschule","cs","reálná škola"
"school:de","Realschule","da","realskole"
"school:de","Realschule","de","realschule"
"school:de","Realschule","en","realschule"
"school:de","Realschule","es","realschule"
"school:de","Realschule","fi","reaalikoulu"
"school:de","Realschule","fr","realschule"
"school:de","Realschule","hu","reáliskola"
"school:de","Realschule","id","realschule"
"school:de","Realschule","ja","実科学校"
"school:de","Realschule","ko","레알슐레"
"school:de","Realschule","nb","realskole"
"school:de","Realschule","nl","realschule"
"school:de","Realschule","pl","gimnazjum realne"
"school:de","Realschule","pt","realschule"
"school:de","Realschule","ru","реальное училище"
"school:de","Realschule","sl","realka"
"school:de","Realschule","sv","realskola"
"school:de","Realschule","tr","realschule"
"school:de","Realschule","uk","реальне училище"
"school:de","Realschule","zh","實科中學"
"school:de","Realschule","zh-cn","实用中学"
"school:type","academy","ca","acadèmia"
"school:type","academy","de","akademieschule"
"school:type","academy","el","ακαδημαϊκή σχολή"
"school:type","academy","en","academy school"
"school:type","academy","en-ca","academy"
"school:type","academy","en-gb","academy school"
"school:type","academy","es","escuela academia"
"school:type","academy","fr","académie"
"school:type","academy","ja","アカデミー (イギリス)"
"school:type","academy","ru","академическая школа"
"school:type","academy","sl","akademska šola"
"school:type","academy","ur","اکیڈمی اسکول"
"school:type","academy","zh","学院制中学"
"school:type","academy","zh-cn","学院制中学"
"school:type","community","ar","المدرسة المجتمعية في إنجلترا وويلز"
"school:type","community","ca","community school"
"school:type","community","en","community school"
"school:type","community","en-gb","community school"
"school:type","community","es","escuela comunitaria en inglaterra y gales"
"school:type","community","fr","école communautaire"
"school:type","community","ja","コミュニティ・スクール"
"school:type","community","sl","skupnostna šola"
"school:type","free","ar","المدارس المجانية في إنجلترا"
"school:type","free","el","ελεύθερο σχολείο"
"school:type","free","en","free school"
"school:type","free","ja","フリー・スクール"
"school:type","free","ur","مفت اسکول"
"school:type","free","zh","免費學校"
"school:type","free","zh-cn","免费学校"
"school:type","independent","ar","مدرسة مستقلة (المملكة المتحدة)"
"school:type","independent","be","незалежная школа"
"school:type","independent","ca","escola privada"
"school:type","independent","cs","nezávislá škola"
"school:type","independent","da","fri grundskole i england"
"school:type","independent","de","independant school"
"school:type","independent","en","independent school"
"school:type","independent","en-ca","independent school"
"school:type","independent","en-gb","independent school"
"school:type","independent","es","escuela privada"
"school:type","independent","fr","independent school"
"school:type","independent","he","בית ספר פרטי"
"school:type","independent","ja","インディペンデント・スクール"
"school:type","independent","nl","onafhankelijke school in engeland"
"school:type","independent","ru","независимая школа"
"school:type","independent","sl","neodvisna šola"
"school:type","independent","tr","özel okul"
"school:type","independent","ur","آزاد اسکول"
"school:type","independent","vi","trường độc lập"
"school:type","independent","zh","獨立學校"
"school:type","independent","zh-cn","独立学校"
"school:type","independent","zh-hk","獨立學校"
"school:type","voluntary_aided","ar","مدرسة تطوعية بمساعدة"
"school:type","voluntary_aided","ca","escola assistida voluntàriament"
"school:type","voluntary_aided","en","voluntary aided school"
"school:type","voluntary_aided","ja","ボランティア支援学校"
"school:type","voluntary_aided","sl","šola s podporo prostovoljcev"
"school:type","voluntary_aided","zh","自願受補助學校"
"school:type","voluntary_controlled","ar","مدرسة طوعية خاضعة للرقابة"
"school:type","voluntary_controlled","en","voluntary controlled school"
"seamark:production_area:category","wind_farm","ar","مزرعة الرياح البحرية"
"seamark:production_area:category","wind_farm","ca","parc eòlic marí"
"seamark:production_area:category","wind_farm","da","havvindmøllepark"
"seamark:production_area:category","wind_farm","de","offshore-windpark"
"seamark:production_area:category","wind_farm","de-ch","offshore-windpark"
"seamark:production_area:category","wind_farm","en","offshore wind farm"
"seamark:production_area:category","wind_farm","en-ca","offshore wind farm"
"seamark:production_area:category","wind_farm","en-gb","offshore wind farm"
"seamark:production_area:category","wind_farm","fa","مزرعه بادی دریایی"
"seamark:production_area:category","wind_farm","fr","parc éolien en mer"
"seamark:production_area:category","wind_farm","he","חוות טורבינות רוח ימית"
"seamark:production_area:category","wind_farm","hr","priobalna vjetroelektrana"
"seamark:production_area:category","wind_farm","id","peternakan angin lepas pantai"
"seamark:production_area:category","wind_farm","it","parco eolico offshore"
"seamark:production_area:category","wind_farm","lv","jūras vēja ferma"
"seamark:production_area:category","wind_farm","nb","havvindpark"
"seamark:production_area:category","wind_farm","nl","windpark op zee"
"seamark:production_area:category","wind_farm","pl","morska farma wiatrowa"
"seamark:production_area:category","wind_farm","pt","parque eólico em alto-mar"
"seamark:production_area:category","wind_farm","sl","odobalni vetrni park"
"seamark:production_area:category","wind_farm","sv","havsbaserad vindkraftspark"
"seamark:production_area:category","wind_farm","zh","海上風電場"
"seamark:production_area:category","wind_farm","zh-tw","海上風電場"
"seamark:restricted_area:restriction","no_diving","da","dykning forbudt"
"seamark:restricted_area:restriction","no_diving","en","no diving"
"seamark:restricted_area:restriction","no_diving","fr","interdiction de plonger"
"seamark:restricted_area:restriction","no_diving","ja","飛び込み禁止"
"seamark:restricted_area:restriction","no_diving","pl","zakaz nurkowania"
"seamark:restricted_area:restriction","no_diving","ru","не нырять"
"seamark:restricted_area:restriction","no_fishing","en","no fishing"
"seamark:restricted_area:restriction","no_fishing","ja","釣魚禁止"
"seamark:restricted_area:restriction","no_fishing","pl","zakaz łowienia ryb"
"seamark:restricted_area:restriction","no_fishing","pt","proibido pescar"
"seamark:sea_area:category","abyssal_plain","ar","سهل سحيق"
"seamark:sea_area:category","abyssal_plain","bg","абисално дъно"
"seamark:sea_area:category","abyssal_plain","ca","plana abissal"
"seamark:sea_area:category","abyssal_plain","cs","hlubokomořská rovina"
"seamark:sea_area:category","abyssal_plain","de","tiefseeebene"
"seamark:sea_area:category","abyssal_plain","en","abyssal plain"
"seamark:sea_area:category","abyssal_plain","es","llanura abisal"
"seamark:sea_area:category","abyssal_plain","et","abüssaalne tasandik"
"seamark:sea_area:category","abyssal_plain","fa","دشت مغاکی"
"seamark:sea_area:category","abyssal_plain","fi","syvän meren tasanko"
"seamark:sea_area:category","abyssal_plain","fr","plaine abyssale"
"seamark:sea_area:category","abyssal_plain","he","מישור אביסל"
"seamark:sea_area:category","abyssal_plain","hi","अगाध मैदान"
"seamark:sea_area:category","abyssal_plain","hr","abisalna ravnica"
"seamark:sea_area:category","abyssal_plain","id","dataran abisal"
